url,pca_x,pca_y,cos_dist
https://www.cityofkingston.ca/documents/10180/20500976/COU_A1917-17210.pdf/5a81e1a1-fdf5-4646-aa1e-e0ed681a6e78,0.815588542883172,0.4802795052691212,0.9252677336574558
https://www.cityofkingston.ca/documents/10180/9710729/COU_A1715-ARCP65.pdf/020ad96a-1b23-44e6-9a9f-b7ea39fdd9c0,0.4565426479477235,0.40786085856385157,0.9252457306646756
https://www.cityofkingston.ca/documents/10180/20500976/COU_A1917-17168.pdf/0343ec5f-1949-4c64-bbe4-6ae96f06e7ac,0.6692318694288533,0.3680951661798855,0.9252355058058596
https://www.cityofkingston.ca/documents/10180/16841074/COU_A0117-17011.pdf/133a7622-b3f6-4f3c-a441-634cb9e7ebea,0.3504850662683802,0.4359401181902381,0.9251843413337519
https://www.cityofkingston.ca/documents/10180/7120811/MHC_A1214-SchedB.pdf/53e1a8cd-4a16-49a9-bb70-abb546526a50,0.7479972036886545,0.37114565771744007,0.9248921432180793
https://www.cityofkingston.ca/documents/10180/379150/AP_A0313-SchedA.pdf/79433f1f-bd83-4642-a143-45a12bb8a67d,0.21020771459327958,0.05005807580798442,0.9248747099776248
https://www.cityofkingston.ca/documents/10180/4977410/EIT_A0414-14007.pdf/110bcc88-657d-4b4a-8e2c-3ac7d01d3014,0.370808843640665,0.0,0.9248682750752021
https://www.cityofkingston.ca/documents/10180/19387295/COU_A1517-17165.pdf/c65e7af5-8e9a-4cb8-910f-863bc24dae80,0.2936724046437141,0.6102049391733645,0.9247776662174512
https://www.cityofkingston.ca/documents/10180/108592/COU_A0513-13080.pdf/c4c54c88-b416-464a-95f8-810a9af2cf55,0.49958675624254806,0.508384739252058,0.9246156966403251
https://www.cityofkingston.ca/documents/10180/1542724/COU_A1713-13215.pdf/68015e55-df37-47c3-a201-39070add0645,0.6166078520063651,0.5544312591463777,0.9245404811688466
https://www.cityofkingston.ca/documents/10180/13485581/COU_A1216-16130.pdf/530dc5dd-2a60-431d-add8-ede6af8d054e,0.5313492345354068,0.7839674932275581,0.9244587386531663
https://www.cityofkingston.ca/documents/10180/18572924/COA_A0517-17021.pdf/3c3e8ea2-7eda-4669-9293-2d1ac86ab2f8,0.5971894543716424,0.482409196384598,0.9243997563821418
https://www.cityofkingston.ca/documents/10180/5737356/COU_A2414-14239.pdf/f354bfc8-e393-4e0f-a170-42a86310bc63,0.41575725040579303,0.9268209664158338,0.924330271846891
https://www.cityofkingston.ca/documents/10180/1542724/COU_A1713-13286.pdf/fc27d64d-a350-49a8-aa9e-11d62819ca77,0.4720079973638752,0.3171053200627444,0.9243186569751263
https://www.cityofkingston.ca/documents/10180/377880/PLN_A0613-SchedA.pdf/f0bc70fa-b397-4bf1-9d22-a69396bc9e1d,0.5479187317237785,0.26404992888084305,0.9241509017459082
https://www.cityofkingston.ca/documents/10180/13298708/COU_A1116-16103.pdf/03e47cb6-37ce-4a01-9e46-7414fb3c6565,0.5372620832952689,0.7708197076742971,0.9239676488209431
https://www.cityofkingston.ca/documents/10180/969963/APL_Agenda_0112.pdf/b502ec89-f431-40a2-8bd5-0370850e77d6,0.6852569575679829,0.54955918789914,0.9238625497880237
https://www.cityofkingston.ca/documents/10180/550254/COU_A1912-12278.pdf/3fd980d0-dc25-4c87-92e9-4922c29a6861,0.7733806245743128,0.38358589161857554,0.9238610480410271
https://www.cityofkingston.ca/documents/10180/16841074/COU_A0117-17006.pdf/39f29ecb-9869-4aec-bc6a-cc1bf980e7a5,0.41514828938375403,0.174099051792908,0.92384596380918
https://www.cityofkingston.ca/documents/10180/13676301/COU_A1316-16109.pdf/b0a167e2-6cff-4bb3-b8dc-81edc24f0643,0.5014907160678106,0.9225322649517375,0.9238272718608924
https://www.cityofkingston.ca/documents/10180/4629032/COU_A1514-14154.pdf/f4a1e528-de7e-484c-ab98-9b9267c252a4,0.17721936012097714,0.7394371862540935,0.9237525582797929
https://www.cityofkingston.ca/documents/10180/11143637/HHC_A0815-SchedA.pdf/fd1685ef-6f32-4353-8289-d6ed7766cb9a,0.2926669711819708,0.837191792265259,0.9237253019600861
https://www.cityofkingston.ca/documents/10180/6419686/COU_A2714-14290.pdf/ea29871b-8184-4b8c-a763-c25553ea4ace,0.45097418993973676,0.2046021490114063,0.9237184242979309
https://www.cityofkingston.ca/documents/10180/745955/COU_A1012-12085.pdf/24e49f73-7501-4104-a363-601c973a627b,0.3175912169594878,1.0,0.9237111279916514
https://www.cityofkingston.ca/documents/10180/10868623/COU_A2215-15383.pdf/94871d1a-d09f-4cff-a662-26e51a3995de,0.7009443217369853,0.3403088524164906,0.9237096923728917
